% This files stores the screen order of the songs for each user.
% In experiment 2, 3, and 4, the songs are sorted by current number of downloads.
% Ties are broken randomly for each user.
% In experiment 1 the songs are ordered randomly for each user.
% The first column is the user id and then the next 48 columns are the song ids.
% Created by Matt Salganik on 09-Jan-2007
62,881121,331122,395650,523645,846626,3124513,4123311,131405,241124,165411,440341,411241,225647,2814479,7014523,646341,4004513,100102,306121,144102,3123313,911249,641126,806126,744601,7814573,744101,792647,865431,995601,501405,595655,946646,995651,781123,2814575,994601,8814579,326122,911789,592645,777561,765447,123111,311089,5014503,806122,165444
79,326122,646341,241124,100102,3123313,806122,744101,781123,440341,744601,806126,865431,8814579,911789,523645,4123311,4004513,946646,592645,881121,144102,2814575,7814573,765447,792647,411241,3124513,777561,846626,995651,123111,131405,995601,311089,2814479,395650,165444,306121,331122,641126,7014523,225647,501405,994601,165411,595655,911249,5014503
90,331122,165444,946646,131405,995601,846626,806122,395650,646341,994601,744101,765447,3123313,911249,100102,225647,2814575,7814573,411241,865431,2814479,501405,311089,641126,8814579,777561,440341,165411,7014523,5014503,744601,792647,806126,523645,995651,306121,881121,4123311,4004513,595655,592645,781123,123111,326122,241124,3124513,144102,911789
104,331122,225647,765447,131405,994601,4123311,846626,911789,744601,806122,144102,165411,946646,792647,123111,241124,3124513,806126,865431,777561,595655,995601,326122,7814573,501405,306121,4004513,411241,523645,2814479,165444,641126,881121,395650,646341,744101,440341,7014523,3123313,911249,592645,2814575,100102,311089,995651,781123,8814579,5014503
117,331122,744101,994601,123111,995601,646341,4123311,865431,744601,792647,3123313,306121,165411,592645,995651,806126,806122,165444,144102,326122,911789,765447,131405,4004513,241124,781123,100102,846626,440341,881121,946646,5014503,595655,7814573,3124513,2814575,7014523,395650,641126,2814479,911249,523645,411241,225647,501405,8814579,777561,311089
131,744101,331122,411241,865431,100102,5014503,3124513,2814575,765447,4004513,592645,311089,911249,595655,4123311,995601,8814579,995651,395650,806122,131405,881121,225647,123111,646341,911789,846626,3123313,781123,144102,744601,523645,792647,7814573,440341,994601,777561,165444,501405,241124,946646,641126,326122,7014523,306121,165411,2814479,806126
164,744101,331122,592645,7014523,3123313,326122,8814579,765447,995601,225647,2814479,911249,501405,865431,123111,2814575,395650,781123,881121,4123311,440341,744601,144102,241124,4004513,523645,994601,946646,5014503,165444,806122,995651,311089,411241,100102,3124513,806126,165411,911789,131405,777561,306121,792647,846626,595655,641126,646341,7814573
167,744101,592645,331122,225647,641126,781123,881121,765447,411241,241124,100102,994601,8814579,946646,144102,4123311,911789,311089,440341,646341,3123313,792647,131405,911249,5014503,846626,395650,7014523,123111,2814479,744601,501405,995651,306121,2814575,777561,3124513,595655,806122,326122,4004513,165411,523645,806126,7814573,865431,995601,165444
168,592645,331122,744101,641126,765447,781123,881121,411241,225647,946646,595655,911789,501405,2814575,792647,241124,865431,123111,995651,744601,2814479,523645,646341,326122,3123313,311089,144102,4123311,440341,8814579,306121,7014523,165411,995601,4004513,7814573,806126,3124513,911249,165444,395650,806122,100102,846626,131405,994601,5014503,777561
169,592645,744101,331122,411241,881121,765447,225647,781123,641126,123111,744601,911249,2814479,395650,995601,777561,7814573,165411,595655,846626,131405,806126,241124,4004513,306121,646341,3123313,865431,165444,5014503,100102,311089,2814575,501405,144102,3124513,7014523,994601,440341,4123311,523645,806122,911789,946646,995651,8814579,792647,326122
