% This files stores the screen order of the songs for each user.
% In experiment 2, 3, and 4, the songs are sorted by current number of downloads.
% Ties are broken randomly for each user.
% In experiment 1 the songs are ordered randomly for each user.
% The first column is the user id and then the next 48 columns are the song ids.
% Created by Matt Salganik on 09-Jan-2007
3,144102,641126,4123311,3123313,331122,165411,100102,911789,2814479,2814575,946646,765447,501405,995651,440341,395650,411241,225647,592645,792647,3124513,123111,8814579,4004513,911249,865431,806122,7014523,806126,881121,311089,846626,165444,241124,523645,744601,5014503,646341,326122,994601,595655,131405,744101,781123,995601,306121,7814573,777561
6,100102,7814573,881121,306121,165411,2814575,806126,311089,765447,744601,646341,326122,2814479,411241,165444,8814579,781123,225647,641126,395650,995601,4004513,331122,946646,440341,523645,595655,806122,144102,846626,7014523,131405,911249,792647,3124513,994601,241124,995651,865431,744101,592645,123111,501405,4123311,777561,3123313,5014503,911789
9,911789,123111,641126,646341,165411,911249,311089,100102,881121,165444,7014523,241124,8814579,411241,501405,4004513,765447,523645,595655,395650,306121,946646,4123311,995601,744101,592645,331122,3123313,846626,5014503,865431,7814573,225647,806126,781123,994601,744601,131405,806122,2814575,440341,792647,777561,995651,326122,2814479,3124513,144102
12,792647,123111,777561,7014523,806126,7814573,523645,946646,765447,3124513,306121,846626,165444,326122,994601,501405,865431,4004513,595655,806122,646341,2814479,165411,911789,995601,781123,744601,4123311,395650,144102,225647,2814575,911249,995651,241124,331122,411241,641126,8814579,131405,3123313,5014503,592645,744101,440341,881121,311089,100102
13,781123,123111,792647,144102,3124513,3123313,411241,100102,911249,911789,326122,865431,806126,4004513,440341,595655,2814479,744601,306121,777561,7814573,165444,592645,225647,946646,744101,523645,806122,995651,994601,311089,765447,501405,331122,881121,641126,995601,846626,2814575,131405,646341,241124,395650,4123311,5014503,7014523,165411,8814579
14,100102,806126,5014503,765447,165411,4123311,865431,326122,225647,306121,8814579,744601,311089,411241,440341,7014523,395650,994601,911789,592645,3124513,123111,523645,595655,165444,781123,744101,806122,7814573,131405,641126,2814575,3123313,331122,995601,646341,911249,995651,501405,946646,881121,777561,144102,846626,4004513,2814479,241124,792647
15,326122,765447,100102,994601,165411,995601,311089,165444,8814579,123111,144102,3124513,911789,411241,781123,2814479,523645,806126,501405,331122,440341,744101,744601,595655,4123311,241124,225647,995651,592645,4004513,7014523,946646,792647,911249,777561,865431,3123313,131405,881121,2814575,641126,306121,395650,846626,5014503,7814573,806122,646341
17,311089,641126,865431,995601,744101,995651,806126,395650,306121,100102,744601,7014523,777561,646341,165411,440341,7814573,592645,994601,165444,144102,792647,595655,765447,331122,946646,781123,806122,241124,846626,3123313,225647,2814479,911249,123111,5014503,911789,3124513,131405,2814575,881121,523645,4004513,4123311,411241,8814579,501405,326122
18,846626,995651,641126,806122,165411,523645,8814579,806126,646341,911249,331122,411241,592645,2814479,225647,306121,326122,100102,7014523,911789,765447,744601,881121,994601,777561,123111,995601,3124513,501405,744101,946646,2814575,311089,131405,865431,440341,144102,241124,395650,792647,4004513,4123311,595655,165444,5014503,3123313,7814573,781123
21,777561,806126,165444,994601,144102,881121,225647,911249,326122,311089,765447,865431,744101,411241,2814479,806122,911789,3123313,8814579,781123,646341,306121,995651,5014503,395650,4004513,331122,501405,7814573,165411,792647,2814575,3124513,523645,946646,846626,100102,4123311,440341,641126,744601,241124,131405,592645,123111,7014523,995601,595655
22,946646,995601,395650,3124513,777561,4004513,311089,144102,306121,8814579,994601,2814479,846626,411241,131405,501405,2814575,592645,241124,792647,781123,165444,5014503,641126,440341,646341,744101,100102,4123311,165411,3123313,865431,595655,911789,123111,523645,7014523,881121,911249,806122,744601,331122,225647,806126,995651,765447,7814573,326122
23,911789,123111,792647,523645,777561,3124513,8814579,165444,5014503,241124,806126,440341,2814479,7814573,100102,165411,7014523,641126,501405,646341,331122,744101,781123,765447,846626,744601,595655,306121,144102,131405,995651,806122,3123313,326122,946646,311089,995601,4123311,881121,865431,911249,4004513,2814575,395650,994601,592645,411241,225647
