% This files stores the screen order of the songs for each user.
% In experiment 2, 3, and 4, the songs are sorted by current number of downloads.
% Ties are broken randomly for each user.
% In experiment 1 the songs are ordered randomly for each user.
% The first column is the user id and then the next 48 columns are the song ids.
% Created by Matt Salganik on 09-Jan-2007
14,306121,123111,331122,144102,165411,781123,241124,806122,8814579,792647,165444,777561,995651,881121,440341,995601,523645,946646,395650,3123313,2814575,411241,865431,765447,131405,911789,311089,4004513,592645,846626,3124513,744101,7814573,501405,994601,646341,911249,595655,2814479,744601,641126,5014503,326122,225647,100102,7014523,4123311,806126
67,781123,123111,440341,806122,3124513,411241,225647,911789,3123313,646341,4123311,331122,641126,995601,765447,777561,881121,395650,165411,806126,165444,131405,744601,995651,865431,846626,501405,4004513,994601,911249,311089,5014503,792647,241124,523645,2814575,744101,144102,306121,326122,595655,592645,7814573,2814479,946646,7014523,100102,8814579
72,395650,865431,2814479,806126,144102,523645,225647,241124,995601,100102,7014523,744101,765447,911249,123111,5014503,501405,2814575,311089,641126,646341,881121,994601,595655,781123,165444,131405,440341,331122,4004513,8814579,777561,3123313,792647,744601,995651,306121,946646,4123311,592645,911789,3124513,165411,7814573,326122,806122,846626,411241
75,395650,881121,911249,306121,646341,3124513,225647,2814479,792647,744101,595655,2814575,995651,411241,946646,3123313,331122,592645,165444,4004513,311089,440341,144102,241124,995601,7014523,994601,806122,806126,765447,865431,123111,4123311,326122,777561,641126,744601,846626,501405,165411,781123,523645,7814573,911789,5014503,100102,131405,8814579
77,123111,331122,131405,744101,144102,165444,994601,3123313,523645,311089,241124,225647,2814575,592645,165411,4004513,995651,411241,395650,306121,646341,846626,765447,744601,2814479,881121,792647,3124513,7014523,4123311,440341,501405,911249,8814579,946646,7814573,326122,641126,865431,806126,911789,995601,777561,806122,5014503,100102,595655,781123
78,225647,501405,165411,165444,123111,3123313,144102,946646,995601,2814479,326122,131405,411241,995651,311089,765447,646341,744601,3124513,777561,846626,7814573,306121,4123311,881121,7014523,792647,806126,331122,5014503,523645,395650,806122,865431,241124,2814575,100102,911789,592645,8814579,744101,4004513,911249,641126,440341,781123,595655,994601
86,8814579,395650,792647,911789,744101,523645,440341,501405,946646,806122,806126,995651,411241,744601,2814479,646341,326122,165444,4123311,123111,592645,165411,131405,331122,777561,865431,881121,765447,225647,2814575,781123,306121,994601,311089,595655,846626,3124513,641126,995601,4004513,7014523,7814573,241124,911249,5014503,3123313,100102,144102
87,2814479,131405,165411,806122,646341,331122,865431,846626,7814573,241124,326122,592645,994601,806126,3124513,995601,744601,3123313,395650,306121,4004513,8814579,165444,641126,777561,781123,792647,4123311,225647,440341,311089,881121,123111,911249,144102,100102,501405,995651,946646,2814575,911789,523645,411241,7014523,5014503,744101,765447,595655
88,4004513,806122,5014503,781123,7014523,995601,225647,241124,123111,311089,3123313,331122,395650,411241,440341,641126,744601,792647,994601,777561,8814579,2814575,846626,911249,595655,765447,946646,165411,995651,3124513,7814573,911789,165444,865431,501405,4123311,523645,806126,306121,744101,592645,326122,2814479,100102,144102,646341,881121,131405
93,592645,123111,7814573,595655,395650,165444,331122,411241,100102,911249,165411,4004513,806126,3123313,440341,881121,3124513,501405,806122,744601,865431,744101,2814479,2814575,994601,777561,792647,5014503,781123,306121,646341,765447,131405,911789,326122,4123311,641126,995651,311089,523645,144102,846626,946646,995601,241124,7014523,225647,8814579
