% This files stores the screen order of the songs for each user.
% In experiment 2, 3, and 4, the songs are sorted by current number of downloads.
% Ties are broken randomly for each user.
% In experiment 1 the songs are ordered randomly for each user.
% The first column is the user id and then the next 48 columns are the song ids.
% Created by Matt Salganik on 09-Jan-2007
2,411241,911249,501405,225647,646341,641126,865431,2814575,144102,7014523,4123311,994601,792647,3123313,4004513,806122,592645,995601,100102,131405,781123,326122,777561,744101,3124513,765447,5014503,331122,523645,2814479,881121,946646,165411,846626,7814573,806126,744601,8814579,165444,395650,595655,123111,306121,995651,440341,911789,241124,311089
7,846626,641126,995651,100102,165411,4004513,595655,806126,440341,792647,3124513,144102,326122,744601,865431,806122,994601,306121,2814575,5014503,501405,995601,225647,165444,2814479,646341,411241,744101,4123311,123111,8814579,395650,331122,777561,3123313,881121,311089,241124,781123,131405,523645,946646,7014523,592645,7814573,765447,911789,911249
8,5014503,777561,8814579,7014523,744101,395650,792647,744601,995601,225647,994601,765447,3124513,523645,411241,165444,306121,781123,131405,911249,2814479,123111,806122,595655,592645,846626,440341,144102,881121,7814573,865431,646341,995651,946646,911789,331122,641126,165411,3123313,100102,4004513,4123311,2814575,501405,326122,806126,311089,241124
16,4004513,501405,994601,865431,911789,440341,411241,641126,8814579,331122,777561,765447,311089,131405,7014523,592645,165444,165411,241124,395650,123111,806126,744601,806122,523645,595655,144102,881121,4123311,781123,911249,2814575,646341,306121,995601,846626,225647,7814573,2814479,3123313,3124513,100102,744101,946646,792647,5014503,326122,995651
29,8814579,2814479,123111,165444,592645,395650,4123311,7814573,881121,501405,7014523,995651,792647,523645,865431,641126,165411,5014503,306121,411241,311089,744101,911789,3124513,2814575,911249,144102,440341,806126,241124,225647,100102,331122,326122,806122,744601,777561,995601,131405,846626,646341,946646,994601,781123,765447,3123313,595655,4004513
30,777561,881121,792647,165411,3123313,641126,411241,326122,595655,765447,806126,846626,131405,225647,911789,306121,100102,7014523,781123,744601,8814579,995601,4123311,3124513,395650,865431,311089,331122,592645,501405,806122,523645,994601,946646,241124,4004513,144102,440341,2814479,7814573,995651,123111,165444,744101,911249,5014503,646341,2814575
38,911249,3124513,865431,4123311,241124,331122,995651,2814479,595655,326122,131405,765447,777561,100102,440341,846626,641126,994601,592645,781123,306121,8814579,165411,911789,2814575,7014523,806122,144102,806126,744601,744101,225647,501405,523645,646341,5014503,395650,123111,792647,946646,165444,4004513,7814573,311089,995601,881121,411241,3123313
41,911249,326122,994601,911789,744101,781123,595655,995651,777561,7014523,411241,123111,592645,765447,646341,165444,523645,440341,4004513,331122,501405,3123313,792647,306121,144102,881121,946646,311089,2814479,5014503,100102,241124,165411,8814579,806122,131405,865431,806126,225647,995601,744601,846626,641126,7814573,4123311,3124513,395650,2814575
56,911249,165411,881121,225647,765447,744601,241124,806126,326122,131405,777561,846626,3124513,123111,7014523,523645,165444,2814479,8814579,4123311,5014503,946646,7814573,440341,781123,592645,994601,501405,792647,641126,646341,4004513,995601,995651,3123313,806122,100102,2814575,744101,395650,331122,306121,311089,411241,595655,144102,911789,865431
59,911249,777561,946646,641126,792647,411241,3123313,100102,501405,781123,165411,994601,744101,225647,592645,5014503,2814575,3124513,806126,744601,4123311,911789,311089,440341,7814573,881121,8814579,123111,306121,995601,144102,241124,995651,131405,165444,846626,595655,865431,523645,7014523,2814479,806122,326122,331122,395650,765447,646341,4004513
60,911249,646341,7814573,911789,3123313,131405,846626,3124513,523645,995601,765447,777561,995651,123111,395650,881121,165444,326122,306121,311089,501405,744101,781123,4123311,2814479,440341,2814575,592645,4004513,411241,5014503,165411,641126,241124,100102,225647,792647,144102,946646,806122,8814579,7014523,994601,331122,806126,865431,744601,595655
64,911249,881121,995651,641126,4123311,306121,131405,765447,395650,326122,440341,311089,911789,995601,123111,331122,5014503,846626,994601,744601,777561,165444,865431,592645,792647,241124,2814575,523645,7814573,646341,225647,165411,806126,8814579,946646,7014523,744101,3123313,411241,781123,501405,2814479,144102,806122,100102,4004513,3124513,595655
66,911249,792647,994601,131405,411241,144102,995651,100102,946646,326122,4004513,846626,2814479,8814579,331122,523645,2814575,595655,5014503,995601,592645,744101,311089,641126,4123311,881121,765447,440341,501405,781123,646341,3124513,123111,241124,806122,911789,744601,7814573,3123313,395650,225647,865431,165411,165444,306121,7014523,777561,806126
73,911249,165444,946646,2814575,846626,225647,165411,241124,501405,123111,641126,411241,781123,592645,306121,595655,881121,646341,7814573,911789,326122,395650,3123313,5014503,744101,523645,440341,100102,331122,4123311,3124513,131405,792647,765447,311089,865431,4004513,995651,777561,744601,995601,806126,144102,994601,2814479,7014523,8814579,806122
74,911249,2814575,946646,846626,225647,165411,165444,806122,523645,326122,7814573,5014503,777561,131405,7014523,144102,241124,306121,881121,911789,100102,8814579,995651,792647,4004513,501405,995601,646341,744601,3124513,595655,331122,3123313,806126,781123,592645,2814479,994601,123111,440341,311089,395650,411241,641126,4123311,865431,765447,744101
81,846626,911249,331122,225647,165444,2814575,165411,946646,311089,995651,123111,592645,777561,440341,865431,8814579,3124513,501405,744601,4123311,7014523,2814479,646341,881121,595655,806126,781123,241124,744101,5014503,995601,3123313,641126,792647,326122,7814573,100102,306121,131405,523645,765447,994601,911789,395650,144102,4004513,806122,411241
83,846626,911249,946646,331122,2814575,225647,165411,165444,806122,641126,100102,792647,592645,3124513,501405,744101,765447,144102,995651,781123,311089,306121,911789,411241,994601,4004513,646341,395650,123111,7014523,523645,5014503,131405,744601,3123313,777561,865431,440341,326122,995601,241124,806126,4123311,7814573,595655,2814479,8814579,881121
85,846626,911249,331122,165444,241124,165411,2814575,306121,946646,3123313,225647,911789,744601,806122,123111,3124513,994601,501405,744101,7814573,865431,592645,806126,777561,440341,395650,781123,4123311,595655,2814479,523645,100102,995651,131405,641126,881121,8814579,311089,792647,646341,5014503,144102,411241,7014523,765447,326122,4004513,995601
88,846626,911249,331122,165444,225647,3123313,165411,946646,2814575,241124,306121,440341,646341,792647,131405,881121,7814573,806122,311089,744601,4123311,595655,4004513,806126,7014523,123111,911789,395650,744101,5014503,995651,144102,501405,994601,326122,765447,592645,8814579,781123,100102,523645,995601,2814479,865431,641126,411241,777561,3124513
93,846626,911249,165444,331122,241124,225647,306121,3123313,946646,165411,2814575,7014523,123111,792647,4004513,523645,765447,865431,806122,881121,395650,781123,777561,5014503,440341,592645,7814573,911789,646341,411241,744101,131405,100102,595655,326122,4123311,8814579,995651,144102,994601,744601,2814479,806126,641126,3124513,501405,995601,311089
