% This files stores the screen order of the songs for each user.
% In experiment 2, 3, and 4, the songs are sorted by current number of downloads.
% Ties are broken randomly for each user.
% In experiment 1 the songs are ordered randomly for each user.
% The first column is the user id and then the next 48 columns are the song ids.
% Created by Matt Salganik on 09-Jan-2007
8,100102,911249,501405,144102,744101,165444,646341,331122,765447,995651,5014503,865431,395650,311089,595655,806122,8814579,592645,7814573,411241,744601,165411,641126,792647,440341,241124,995601,2814575,225647,2814479,3124513,4004513,306121,846626,7014523,994601,881121,131405,911789,326122,123111,3123313,4123311,777561,806126,946646,523645,781123
39,100102,995651,744601,806126,792647,592645,865431,165444,7014523,311089,2814479,4123311,395650,777561,440341,2814575,523645,946646,326122,641126,646341,995601,881121,131405,306121,846626,765447,3123313,781123,225647,994601,165411,241124,7814573,501405,123111,411241,144102,911789,3124513,595655,911249,4004513,331122,5014503,8814579,806122,744101
58,523645,911789,806126,131405,806122,144102,100102,411241,765447,311089,241124,5014503,994601,995601,592645,744601,165411,8814579,595655,641126,306121,792647,995651,777561,911249,781123,326122,7014523,4004513,846626,865431,225647,646341,946646,331122,395650,165444,501405,7814573,3123313,881121,3124513,2814575,440341,2814479,744101,4123311,123111
71,8814579,165411,777561,846626,781123,123111,100102,592645,331122,306121,326122,744601,792647,144102,595655,440341,523645,311089,641126,395650,7814573,744101,881121,5014503,7014523,3123313,241124,995651,411241,911249,3124513,765447,131405,806126,225647,994601,946646,806122,2814479,2814575,865431,4123311,4004513,165444,911789,646341,995601,501405
106,641126,806122,994601,744601,306121,3124513,995601,592645,100102,311089,865431,523645,2814575,765447,440341,8814579,331122,395650,595655,241124,646341,744101,165411,411241,5014503,781123,946646,777561,806126,2814479,4004513,225647,911789,881121,7814573,995651,123111,792647,144102,4123311,846626,3123313,7014523,326122,501405,165444,911249,131405
109,3123313,225647,131405,144102,7814573,395650,792647,501405,306121,865431,2814575,592645,881121,331122,311089,4004513,846626,946646,5014503,744601,523645,744101,806122,777561,995651,781123,165444,440341,326122,911789,241124,765447,911249,411241,165411,123111,995601,595655,100102,806126,8814579,641126,994601,4123311,3124513,7014523,646341,2814479
111,311089,3123313,641126,523645,806122,440341,646341,225647,777561,8814579,995601,744601,595655,4004513,911249,7014523,4123311,592645,331122,131405,765447,806126,744101,100102,241124,781123,2814575,165444,306121,501405,865431,881121,144102,911789,165411,994601,395650,995651,2814479,846626,123111,3124513,946646,411241,792647,326122,7814573,5014503
114,777561,744101,595655,440341,7014523,411241,5014503,241124,2814479,165444,165411,225647,395650,881121,100102,501405,994601,592645,995601,781123,2814575,311089,911789,765447,331122,144102,911249,306121,4004513,846626,865431,646341,946646,744601,641126,523645,806122,3123313,8814579,7814573,131405,4123311,792647,3124513,995651,806126,326122,123111
124,326122,765447,131405,946646,411241,7814573,777561,311089,306121,165444,241124,595655,501405,395650,911249,744101,8814579,592645,4004513,911789,2814479,3124513,225647,744601,123111,641126,440341,881121,806126,5014503,7014523,100102,331122,165411,846626,865431,995601,995651,144102,994601,3123313,781123,806122,646341,523645,2814575,792647,4123311
127,100102,2814575,744601,995651,306121,806122,806126,241124,846626,592645,4004513,994601,946646,792647,131405,5014503,646341,7014523,911249,7814573,395650,765447,595655,2814479,781123,8814579,411241,3124513,326122,144102,881121,911789,331122,777561,641126,523645,165411,440341,123111,225647,3123313,165444,865431,4123311,744101,501405,311089,995601
144,995651,123111,595655,806126,225647,311089,326122,911789,165411,592645,911249,331122,131405,4004513,440341,2814575,523645,241124,8814579,2814479,7014523,781123,744601,777561,3124513,846626,806122,744101,881121,641126,865431,306121,994601,501405,4123311,765447,165444,995601,3123313,646341,5014503,144102,395650,946646,100102,411241,7814573,792647
155,100102,165444,646341,806126,144102,131405,395650,744601,523645,331122,326122,311089,7814573,911789,595655,501405,806122,4123311,744101,165411,3123313,7014523,995601,306121,3124513,792647,123111,8814579,765447,946646,865431,225647,995651,911249,781123,4004513,846626,241124,881121,2814575,994601,411241,641126,777561,5014503,592645,440341,2814479
165,100102,131405,911789,411241,7014523,7814573,781123,241124,523645,3123313,326122,846626,440341,744101,994601,881121,123111,165444,311089,595655,646341,806126,744601,225647,792647,2814479,2814575,592645,165411,946646,865431,995651,331122,911249,4004513,641126,995601,144102,306121,765447,777561,501405,3124513,4123311,5014503,806122,395650,8814579
176,3124513,792647,241124,225647,781123,8814579,165444,411241,326122,865431,3123313,523645,395650,641126,440341,4123311,911249,592645,4004513,131405,646341,595655,744101,765447,5014503,946646,994601,100102,123111,306121,501405,165411,995601,144102,911789,777561,7814573,995651,744601,2814575,2814479,881121,806126,331122,311089,7014523,806122,846626
182,792647,641126,100102,523645,2814479,144102,4004513,765447,781123,806122,326122,4123311,946646,501405,331122,131405,395650,411241,3124513,165444,865431,595655,7814573,440341,123111,994601,777561,3123313,2814575,165411,744101,881121,646341,911249,225647,241124,995601,311089,846626,806126,911789,8814579,995651,744601,5014503,7014523,592645,306121
