% This files stores the screen order of the songs for each user.
% In experiment 2, 3, and 4, the songs are sorted by current number of downloads.
% Ties are broken randomly for each user.
% In experiment 1 the songs are ordered randomly for each user.
% The first column is the user id and then the next 48 columns are the song ids.
% Created by Matt Salganik on 09-Jan-2007
52,865431,2814575,411241,946646,777561,744101,5014503,131405,995601,995651,311089,306121,165411,744601,2814479,646341,994601,806126,123111,4123311,225647,395650,846626,3124513,3123313,165444,241124,792647,592645,911249,440341,641126,523645,4004513,781123,911789,331122,806122,501405,881121,326122,7014523,100102,595655,7814573,144102,8814579,765447
77,411241,806122,123111,7814573,2814479,781123,911249,641126,165444,994601,744101,995651,592645,311089,523645,995601,595655,2814575,8814579,225647,3124513,7014523,100102,165411,846626,131405,440341,946646,911789,865431,331122,881121,241124,744601,4123311,806126,4004513,765447,5014503,646341,326122,792647,144102,3123313,777561,306121,501405,395650
94,846626,7814573,165444,881121,131405,225647,311089,7014523,911789,326122,806122,2814575,411241,995651,100102,501405,165411,306121,765447,865431,946646,331122,744601,523645,806126,994601,777561,440341,995601,241124,2814479,646341,395650,641126,3123313,781123,123111,911249,4004513,3124513,595655,792647,592645,4123311,5014503,144102,8814579,744101
102,3124513,2814479,641126,911249,131405,165444,411241,7814573,995601,846626,8814579,440341,806122,326122,100102,994601,765447,7014523,501405,4123311,646341,311089,911789,995651,3123313,946646,225647,523645,306121,792647,592645,744601,123111,144102,5014503,744101,777561,595655,865431,165411,2814575,331122,781123,395650,806126,881121,241124,4004513
105,3124513,2814479,331122,995601,123111,395650,7814573,806126,792647,744101,946646,911249,411241,806122,2814575,4004513,765447,8814579,165444,592645,4123311,641126,306121,781123,881121,995651,241124,144102,131405,5014503,846626,100102,865431,777561,595655,225647,646341,3123313,994601,501405,7014523,911789,744601,165411,440341,523645,326122,311089
120,2814479,781123,8814579,501405,440341,3123313,311089,3124513,100102,592645,4123311,395650,911249,846626,241124,411241,144102,881121,326122,2814575,995651,641126,946646,7014523,523645,744601,123111,765447,165411,646341,806122,806126,5014503,792647,994601,595655,165444,331122,7814573,777561,4004513,865431,911789,995601,225647,744101,306121,131405
127,2814479,3123313,100102,440341,781123,3124513,592645,395650,311089,501405,8814579,4123311,646341,411241,792647,946646,4004513,165411,241124,7014523,744601,326122,765447,7814573,306121,995601,994601,846626,2814575,806126,523645,911789,595655,131405,5014503,806122,123111,865431,995651,777561,641126,911249,144102,225647,331122,165444,881121,744101
166,2814479,395650,311089,501405,3123313,100102,781123,3124513,8814579,4123311,592645,440341,4004513,646341,2814575,326122,165411,165444,411241,806126,994601,7014523,7814573,946646,995601,911789,777561,523645,595655,225647,641126,792647,765447,331122,865431,306121,123111,806122,5014503,131405,241124,846626,744601,144102,744101,911249,881121,995651
181,2814479,3124513,440341,592645,4123311,100102,311089,8814579,501405,3123313,781123,395650,411241,2814575,744601,995601,131405,306121,846626,326122,911789,641126,595655,946646,241124,331122,144102,165444,777561,4004513,165411,806126,7014523,765447,881121,5014503,995651,523645,646341,225647,744101,911249,806122,994601,792647,865431,7814573,123111
213,2814479,3123313,781123,4123311,501405,395650,100102,592645,3124513,440341,311089,8814579,144102,646341,411241,4004513,523645,806122,131405,846626,765447,946646,744601,911249,792647,777561,744101,995601,306121,995651,7014523,7814573,165444,641126,5014503,881121,595655,2814575,225647,806126,165411,331122,911789,994601,241124,326122,865431,123111
